"Time","Line","tsNs","id","TraceID","_trace_id","compose_project","compose_service","container_name","filename","host","latitude","level","longitude","resource_service_name","service_name","source","span_id"
1727087298653,"2024-09-23 10:28:18,653 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1727087298653907865,1727087298653907865_b3c38a1f,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298637,"2024-09-23 10:28:18,637 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/forget_password', 'status': 200, 'size': '38', 'user_agent': 'python-httpx/0.27.0'}",1727087298637828347,1727087298637828347_ce179337,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298622,"2024-09-23 10:28:18,622 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298622260282,1727087298622260282_8101baac,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298605,"2024-09-23 10:28:18,605 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298605900157,1727087298605900157_ad82dec5,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298590,"2024-09-23 10:28:18,590 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1727087298590948758,1727087298590948758_6822576b,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298576,"2024-09-23 10:28:18,576 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298576665816,1727087298576665816_8348c4fc,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298560,"2024-09-23 10:28:18,560 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298560586033,1727087298560586033_8a29c631,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298537,"2024-09-23 10:28:18,537 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/forget_password', 'status': 200, 'size': '38', 'user_agent': 'python-httpx/0.27.0'}",1727087298537390019,1727087298537390019_eb9e6250,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298521,"2024-09-23 10:28:18,521 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298521514638,1727087298521514638_58076af8,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298499,"2024-09-23 10:28:18,498 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1727087298499102383,1727087298499102383_b5f7b202,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298484,"2024-09-23 10:28:18,483 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298484014362,1727087298484014362_91621209,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298469,"2024-09-23 10:28:18,468 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1727087298469159185,1727087298469159185_f5f98d7f,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298454,"2024-09-23 10:28:18,454 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298454383443,1727087298454383443_41e2875,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298439,"2024-09-23 10:28:18,438 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/forget_password', 'status': 200, 'size': '38', 'user_agent': 'python-httpx/0.27.0'}",1727087298439250273,1727087298439250273_28f0b596,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298424,"2024-09-23 10:28:18,424 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298424582021,1727087298424582021_77c03320,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298410,"2024-09-23 10:28:18,409 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/forget_password', 'status': 200, 'size': '38', 'user_agent': 'python-httpx/0.27.0'}",1727087298410116425,1727087298410116425_52153a8e,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298394,"2024-09-23 10:28:18,394 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298394932896,1727087298394932896_2cd144de,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298370,"2024-09-23 10:28:18,370 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1727087298370980053,1727087298370980053_948f1faf,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298355,"2024-09-23 10:28:18,355 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298355684503,1727087298355684503_f289c10f,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298339,"2024-09-23 10:28:18,339 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1727087298339401939,1727087298339401939_c47eb0ee,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298323,"2024-09-23 10:28:18,323 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1727087298323216332,1727087298323216332_d91aa86b,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298308,"2024-09-23 10:28:18,308 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/forget_password', 'status': 200, 'size': '38', 'user_agent': 'python-httpx/0.27.0'}",1727087298308439359,1727087298308439359_68519c00,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298293,"2024-09-23 10:28:18,293 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298293748135,1727087298293748135_4f5127c0,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298256,"2024-09-23 10:28:18,256 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1727087298256251942,1727087298256251942_64d2ce5a,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298238,"2024-09-23 10:28:18,238 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298238565155,1727087298238565155_3e466d9,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298221,"2024-09-23 10:28:18,221 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298221901744,1727087298221901744_cdecfdbb,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298201,"2024-09-23 10:28:18,201 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298201227907,1727087298201227907_389445a5,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298183,"2024-09-23 10:28:18,183 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/forget_password', 'status': 200, 'size': '38', 'user_agent': 'python-httpx/0.27.0'}",1727087298183345416,1727087298183345416_ca27efc9,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298158,"2024-09-23 10:28:18,158 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298158872550,1727087298158872550_1e61bf8c,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298143,"2024-09-23 10:28:18,143 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1727087298143310053,1727087298143310053_b821f9cb,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298125,"2024-09-23 10:28:18,125 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1727087298125559621,1727087298125559621_2fdf5fbf,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298107,"2024-09-23 10:28:18,107 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298107831835,1727087298107831835_732b5eac,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298090,"2024-09-23 10:28:18,090 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298090787797,1727087298090787797_ec94a871,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298071,"2024-09-23 10:28:18,071 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1727087298071915267,1727087298071915267_37aacf11,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298054,"2024-09-23 10:28:18,053 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1727087298054150063,1727087298054150063_4a6d8fe5,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298038,"2024-09-23 10:28:18,038 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1727087298038806671,1727087298038806671_b88d3eb0,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298019,"2024-09-23 10:28:18,019 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087298019520788,1727087298019520788_fcdebaa4,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087298003,"2024-09-23 10:28:18,003 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1727087298003340206,1727087298003340206_f64fbbc2,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087297974,"2024-09-23 10:28:17,974 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 200, 'size': '30', 'user_agent': 'python-httpx/0.27.0'}",1727087297974487568,1727087297974487568_ee1766da,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087297957,"2024-09-23 10:28:17,957 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/forget_password', 'status': 200, 'size': '38', 'user_agent': 'python-httpx/0.27.0'}",1727087297957782856,1727087297957782856_563713d,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087297939,"2024-09-23 10:28:17,939 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087297939616827,1727087297939616827_baae63e8,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087297922,"2024-09-23 10:28:17,921 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/forget_password', 'status': 200, 'size': '38', 'user_agent': 'python-httpx/0.27.0'}",1727087297922150626,1727087297922150626_d7c5e20e,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087297902,"2024-09-23 10:28:17,902 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087297902230272,1727087297902230272_eb0516aa,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
1727087297886,"2024-09-23 10:28:17,886 - [Lat: 1.3521, Lon: 103.8198] - INFO [login-app] [main.py:115] [trace_id=0 span_id=0 resource.service.name=login-app] - Response - {'clientip': '192.168.0.1', 'method': 'POST', 'url': '/login', 'status': 401, 'size': '32', 'user_agent': 'python-httpx/0.27.0'}",1727087297886523333,1727087297886523333_d6e7a753,0,0,fyp-cyberguard,login-app,fyp-cyberguard-login-app-1,/var/log/docker/386f468687068205a7f88ae6faf6cb83d08db4984d9eff55aecad4b2437c5663/json.log,docker-desktop,1.3521,info,103.8198,login-app],fyp-cyberguard-login-app-1,stderr,0
